Region,Year,TFR
Cuba,1996.0,1.4491500000000004
Cuba,1997.0,1.57105
Cuba,1998.0,1.588
Cuba,1999.0,1.61195
Cuba,2000.0,1.5733999999999995
Cuba,2001.0,1.5570499999999996
Cuba,2002.0,1.60385
Cuba,2003.0,1.5837
Cuba,2004.0,1.5096
Cuba,2005.0,1.4587999999999997
Cuba,2006.0,1.3819499999999996
Cuba,2007.0,1.4255
Cuba,2008.0,1.5772
Cuba,2009.0,1.69065
Cuba,2010.0,1.6932999999999996
Cuba,2011.0,1.755
Cuba,2012.0,1.6800499999999998
Cuba,2013.0,1.68705
Cuba,2014.0,1.6623999999999999
Cuba,2015.0,1.6938999999999995
Cuba,2016.0,1.6091999999999995
Cuba,2017.0,1.5945999999999998
Cuba,2018.0,1.63455
Cuba,2019.0,1.5549499999999998
Cuba,2020.0,1.5061999999999995
Cuba,2021.0,1.44865
Curaçao,2014.0,1.99875
Curaçao,2015.0,1.8931
Curaçao,2016.0,1.69605
Curaçao,2017.0,1.52185
Curaçao,2018.0,1.6422
Curaçao,2019.0,1.6642000000000001
Curaçao,2020.0,1.6557499999999994
Curaçao,2021.0,1.6545999999999994
Dominica,2009.0,1.9540999999999995
Dominica,2010.0,1.9101499999999998
Dominica,2011.0,1.8696499999999994
Dominica,2012.0,1.8259
Dominica,2013.0,1.7754999999999996
Dominica,2014.0,1.7371999999999996
Dominica,2015.0,1.6972
Dominica,2016.0,1.65905
Dominica,2017.0,1.63265
Dominica,2018.0,1.6231499999999996
Dominica,2019.0,1.6191999999999995
Dominica,2020.0,1.6061999999999996
Dominica,2021.0,1.6032999999999995
Jamaica,2007.0,1.9105499999999995
Jamaica,2008.0,1.8918999999999995
Jamaica,2009.0,1.8644999999999996
Jamaica,2010.0,1.7430499999999998
Jamaica,2011.0,1.73115
Jamaica,2012.0,1.7018999999999995
Jamaica,2013.0,1.64285
Jamaica,2014.0,1.5753
Jamaica,2015.0,1.5952
Jamaica,2016.0,1.5240500000000001
Jamaica,2017.0,1.44835
Jamaica,2018.0,1.3952499999999994
Jamaica,2019.0,1.37485
Jamaica,2020.0,1.36215
Jamaica,2021.0,1.3564
Martinique,1994.0,1.9848999999999994
Martinique,1995.0,1.9428
Martinique,1996.0,1.92835
Martinique,1997.0,1.9184
Martinique,1998.0,1.91705
Martinique,1999.0,1.9302999999999995
Martinique,2000.0,1.95155
Martinique,2001.0,1.9453
Martinique,2002.0,1.9210999999999996
Martinique,2003.0,1.92075
Martinique,2004.0,1.91295
Martinique,2005.0,1.9411999999999998
Martinique,2006.0,1.9825499999999998
Martinique,2011.0,1.96185
Martinique,2012.0,1.9653999999999998
Martinique,2013.0,1.9611
Martinique,2014.0,1.9763999999999995
Martinique,2015.0,1.9603000000000002
Martinique,2016.0,1.93665
Martinique,2017.0,1.9092499999999997
Martinique,2018.0,1.9073499999999999
Martinique,2019.0,1.9177999999999995
Martinique,2020.0,1.91125
Martinique,2021.0,1.8991500000000001
Montserrat,1991.0,1.98455
Montserrat,1992.0,1.9511
Montserrat,1993.0,1.8986499999999995
Montserrat,1994.0,1.8092
Montserrat,1995.0,1.6049
Montserrat,1996.0,1.36775
Montserrat,1997.0,1.18865
Montserrat,1998.0,0.8585999999999995
Montserrat,1999.0,0.9611000000000001
Montserrat,2000.0,1.1081
Montserrat,2001.0,1.5134999999999996
Montserrat,2002.0,1.3451499999999998
Montserrat,2003.0,1.2361499999999994
Montserrat,2004.0,1.3210999999999995
Montserrat,2005.0,1.36545
Montserrat,2006.0,1.3935999999999995
Montserrat,2007.0,1.4154999999999995
Montserrat,2008.0,1.42205
Montserrat,2009.0,1.40455
Montserrat,2010.0,1.3866999999999998
Montserrat,2011.0,1.4213999999999998
Montserrat,2012.0,1.5052999999999994
Montserrat,2013.0,1.4898500000000001
Montserrat,2014.0,1.5170999999999997
Montserrat,2015.0,1.4935999999999998
Montserrat,2016.0,1.5381
Montserrat,2017.0,1.5634500000000005
Montserrat,2018.0,1.5727
Montserrat,2019.0,1.5807499999999999
Montserrat,2020.0,1.5831999999999997
Montserrat,2021.0,1.571
Puerto_Rico,2001.0,1.99795
Puerto_Rico,2002.0,1.89575
Puerto_Rico,2003.0,1.8328499999999994
Puerto_Rico,2004.0,1.8526499999999997
Puerto_Rico,2005.0,1.8429499999999999
Puerto_Rico,2006.0,1.7844499999999999
Puerto_Rico,2007.0,1.71855
Puerto_Rico,2008.0,1.61915
Puerto_Rico,2009.0,1.59385
Puerto_Rico,2010.0,1.6188999999999996
Puerto_Rico,2011.0,1.59575
Puerto_Rico,2012.0,1.5419
Puerto_Rico,2013.0,1.4735999999999998
Puerto_Rico,2014.0,1.4422
Puerto_Rico,2015.0,1.3681000000000005
Puerto_Rico,2016.0,1.3227499999999994
Puerto_Rico,2017.0,1.22875
Puerto_Rico,2018.0,1.0679999999999996
Puerto_Rico,2019.0,1.24735
Puerto_Rico,2020.0,1.2955
Puerto_Rico,2021.0,1.2965
Saint_Barthélemy,1972.0,1.9556499999999999
Saint_Barthélemy,1973.0,1.8711499999999994
Saint_Barthélemy,1974.0,1.7701499999999994
Saint_Barthélemy,1975.0,1.6473
Saint_Barthélemy,1976.0,1.5388
Saint_Barthélemy,1977.0,1.4635
Saint_Barthélemy,1978.0,1.4249500000000002
Saint_Barthélemy,1979.0,1.4247999999999998
Saint_Barthélemy,1980.0,1.4636499999999995
Saint_Barthélemy,1981.0,1.5283999999999995
Saint_Barthélemy,1982.0,1.5877
Saint_Barthélemy,1983.0,1.6057
Saint_Barthélemy,1984.0,1.59745
Saint_Barthélemy,1985.0,1.5761499999999995
Saint_Barthélemy,1986.0,1.55475
Saint_Barthélemy,1987.0,1.5373499999999996
Saint_Barthélemy,1988.0,1.5097
Saint_Barthélemy,1989.0,1.4776499999999995
Saint_Barthélemy,1990.0,1.4520499999999994
Saint_Barthélemy,1991.0,1.4332499999999995
Saint_Barthélemy,1992.0,1.42675
Saint_Barthélemy,1993.0,1.4118999999999995
Saint_Barthélemy,1994.0,1.3979499999999994
Saint_Barthélemy,1995.0,1.39815
Saint_Barthélemy,1996.0,1.4058999999999995
Saint_Barthélemy,1997.0,1.4256
Saint_Barthélemy,1998.0,1.4417999999999995
Saint_Barthélemy,1999.0,1.4467999999999994
Saint_Barthélemy,2000.0,1.46845
Saint_Barthélemy,2001.0,1.4831999999999996
Saint_Barthélemy,2002.0,1.4833499999999993
Saint_Barthélemy,2003.0,1.4588999999999994
Saint_Barthélemy,2004.0,1.45145
Saint_Barthélemy,2005.0,1.4526
Saint_Barthélemy,2006.0,1.42645
Saint_Barthélemy,2007.0,1.3885499999999995
Saint_Barthélemy,2008.0,1.3512
Saint_Barthélemy,2009.0,1.31635
Saint_Barthélemy,2010.0,1.2847
Saint_Barthélemy,2011.0,1.25845
Saint_Barthélemy,2012.0,1.2399
Saint_Barthélemy,2013.0,1.2129999999999994
Saint_Barthélemy,2014.0,1.17585
Saint_Barthélemy,2015.0,1.1103
Saint_Barthélemy,2016.0,1.0382500000000001
Saint_Barthélemy,2017.0,0.98725
Saint_Barthélemy,2018.0,1.0000999999999995
Saint_Barthélemy,2019.0,1.01215
Saint_Barthélemy,2020.0,1.0196499999999995
Saint_Barthélemy,2021.0,1.0181
Saint_Kitts_and_Nevis,2004.0,1.9642999999999993
Saint_Kitts_and_Nevis,2005.0,1.9345499999999998
Saint_Kitts_and_Nevis,2006.0,1.9084999999999999
Saint_Kitts_and_Nevis,2007.0,1.8785999999999994
Saint_Kitts_and_Nevis,2008.0,1.8379999999999999
Saint_Kitts_and_Nevis,2009.0,1.8010499999999998
Saint_Kitts_and_Nevis,2010.0,1.7621999999999995
Saint_Kitts_and_Nevis,2011.0,1.7426
Saint_Kitts_and_Nevis,2012.0,1.71645
Saint_Kitts_and_Nevis,2013.0,1.6829999999999994
Saint_Kitts_and_Nevis,2014.0,1.6639499999999998
Saint_Kitts_and_Nevis,2015.0,1.6439500000000002
Saint_Kitts_and_Nevis,2016.0,1.6383999999999996
Saint_Kitts_and_Nevis,2017.0,1.6187999999999994
Saint_Kitts_and_Nevis,2018.0,1.5949
Saint_Kitts_and_Nevis,2019.0,1.5750999999999995
Saint_Kitts_and_Nevis,2020.0,1.55485
Saint_Kitts_and_Nevis,2021.0,1.5335999999999999
Saint_Lucia,2002.0,1.9381499999999998
Saint_Lucia,2003.0,1.83005
Saint_Lucia,2004.0,1.7434499999999995
Saint_Lucia,2005.0,1.6785
Saint_Lucia,2006.0,1.63205
Saint_Lucia,2007.0,1.5984499999999997
Saint_Lucia,2008.0,1.5735999999999994
Saint_Lucia,2009.0,1.554
Saint_Lucia,2010.0,1.537
Saint_Lucia,2011.0,1.5220499999999995
Saint_Lucia,2012.0,1.5097999999999994
Saint_Lucia,2013.0,1.4998499999999995
Saint_Lucia,2014.0,1.4897999999999993
Saint_Lucia,2015.0,1.4773499999999995
Saint_Lucia,2016.0,1.4644499999999998
Saint_Lucia,2017.0,1.45305
Saint_Lucia,2018.0,1.4428499999999995
Saint_Lucia,2019.0,1.4314
Saint_Lucia,2020.0,1.41765
Saint_Lucia,2021.0,1.40405
Saint_Vincent_and_the_Grenadines,2017.0,1.93545
Saint_Vincent_and_the_Grenadines,2018.0,1.8775
Saint_Vincent_and_the_Grenadines,2019.0,1.8423999999999998
Saint_Vincent_and_the_Grenadines,2020.0,1.81685
Saint_Vincent_and_the_Grenadines,2021.0,1.7986499999999994
Sint_Maarten_(Dutch_part),1998.0,1.98805
Sint_Maarten_(Dutch_part),1999.0,1.9028
Sint_Maarten_(Dutch_part),2000.0,1.8418999999999999
Sint_Maarten_(Dutch_part),2001.0,1.7904
Sint_Maarten_(Dutch_part),2002.0,1.7415500000000002
Sint_Maarten_(Dutch_part),2003.0,1.7130500000000002
Sint_Maarten_(Dutch_part),2004.0,1.69475
Sint_Maarten_(Dutch_part),2005.0,1.6958499999999996
Sint_Maarten_(Dutch_part),2006.0,1.7532499999999995
Sint_Maarten_(Dutch_part),2007.0,1.5568000000000002
Sint_Maarten_(Dutch_part),2008.0,1.7269999999999999
Sint_Maarten_(Dutch_part),2009.0,1.7033999999999998
Sint_Maarten_(Dutch_part),2010.0,1.8339499999999995
Sint_Maarten_(Dutch_part),2011.0,1.97765
Sint_Maarten_(Dutch_part),2012.0,1.9206
Sint_Maarten_(Dutch_part),2013.0,1.7233
Sint_Maarten_(Dutch_part),2014.0,1.67655
Sint_Maarten_(Dutch_part),2015.0,1.6603999999999999
Sint_Maarten_(Dutch_part),2016.0,1.5598999999999998
Sint_Maarten_(Dutch_part),2017.0,1.49505
Sint_Maarten_(Dutch_part),2018.0,1.54335
Sint_Maarten_(Dutch_part),2019.0,1.58475
Sint_Maarten_(Dutch_part),2020.0,1.5878999999999996
Sint_Maarten_(Dutch_part),2021.0,1.5505499999999999
Trinidad_and_Tobago,1995.0,1.92515
Trinidad_and_Tobago,1996.0,1.8680999999999994
Trinidad_and_Tobago,1997.0,1.8168499999999996
Trinidad_and_Tobago,1998.0,1.79115
Trinidad_and_Tobago,1999.0,1.78375
Trinidad_and_Tobago,2000.0,1.7660499999999995
Trinidad_and_Tobago,2001.0,1.74555
Trinidad_and_Tobago,2002.0,1.71985
Trinidad_and_Tobago,2003.0,1.7083000000000002
Trinidad_and_Tobago,2004.0,1.6904
Trinidad_and_Tobago,2005.0,1.68655
Trinidad_and_Tobago,2006.0,1.7006999999999999
Trinidad_and_Tobago,2007.0,1.7191999999999998
Trinidad_and_Tobago,2008.0,1.7230500000000002
Trinidad_and_Tobago,2009.0,1.6998999999999995
Trinidad_and_Tobago,2010.0,1.7098499999999999
Trinidad_and_Tobago,2011.0,1.722
Trinidad_and_Tobago,2012.0,1.72065
Trinidad_and_Tobago,2013.0,1.71245
Trinidad_and_Tobago,2014.0,1.70065
Trinidad_and_Tobago,2015.0,1.6871999999999996
Trinidad_and_Tobago,2016.0,1.6810499999999995
Trinidad_and_Tobago,2017.0,1.6647999999999998
Trinidad_and_Tobago,2018.0,1.6531000000000002
Trinidad_and_Tobago,2019.0,1.6449500000000001
Trinidad_and_Tobago,2020.0,1.6307
Trinidad_and_Tobago,2021.0,1.6250499999999994
Turks_and_Caicos_Islands,2006.0,1.96315
Turks_and_Caicos_Islands,2007.0,1.8842499999999995
Turks_and_Caicos_Islands,2008.0,1.815
Turks_and_Caicos_Islands,2009.0,1.7406
Turks_and_Caicos_Islands,2010.0,1.68575
Turks_and_Caicos_Islands,2011.0,1.6913999999999996
Turks_and_Caicos_Islands,2012.0,1.6930500000000002
Turks_and_Caicos_Islands,2013.0,1.6773999999999996
Turks_and_Caicos_Islands,2014.0,1.6545999999999998
Turks_and_Caicos_Islands,2015.0,1.6675499999999999
Turks_and_Caicos_Islands,2016.0,1.7196500000000001
Turks_and_Caicos_Islands,2017.0,1.7400499999999999
Turks_and_Caicos_Islands,2018.0,1.72505
Turks_and_Caicos_Islands,2019.0,1.6961499999999998
Turks_and_Caicos_Islands,2020.0,1.6825000000000003
Turks_and_Caicos_Islands,2021.0,1.6717499999999998
Central_America,2021.0,1.94005
Costa_Rica,2009.0,1.9860499999999994
Costa_Rica,2010.0,1.9321
Costa_Rica,2011.0,1.9070999999999996
Costa_Rica,2012.0,1.8808499999999995
Costa_Rica,2013.0,1.8430999999999995
Costa_Rica,2014.0,1.8243
Costa_Rica,2015.0,1.7949000000000002
Costa_Rica,2016.0,1.7589499999999993
Costa_Rica,2017.0,1.74565
Costa_Rica,2018.0,1.71455
Costa_Rica,2019.0,1.6375000000000002
Costa_Rica,2020.0,1.5600999999999996
Costa_Rica,2021.0,1.5370999999999997
El_Salvador,2016.0,1.97175
El_Salvador,2017.0,1.9048499999999997
El_Salvador,2018.0,1.8589
El_Salvador,2019.0,1.8487499999999994
El_Salvador,2020.0,1.8287999999999998
El_Salvador,2021.0,1.81195
Mexico,2018.0,1.99755
Mexico,2019.0,1.91855
Mexico,2020.0,1.9072500000000001
Mexico,2021.0,1.82445
South_America,2014.0,1.9981
South_America,2015.0,1.98995
South_America,2016.0,1.9374999999999996
South_America,2017.0,1.9321
South_America,2018.0,1.9137000000000002
South_America,2019.0,1.87495
South_America,2020.0,1.8286499999999994
South_America,2021.0,1.8140999999999998
Argentina,2019.0,1.9963
Argentina,2020.0,1.9132999999999996
Argentina,2021.0,1.88665
Brazil,2005.0,1.9790499999999995
Brazil,2006.0,1.9322999999999997
Brazil,2007.0,1.88615
Brazil,2008.0,1.84615
Brazil,2009.0,1.8292
Brazil,2010.0,1.8134000000000001
Brazil,2011.0,1.8024499999999999
Brazil,2012.0,1.7696999999999998
Brazil,2013.0,1.75115
Brazil,2014.0,1.7708499999999998
Brazil,2015.0,1.7812499999999996
Brazil,2016.0,1.7126499999999996
Brazil,2017.0,1.74065
Brazil,2018.0,1.7535
Brazil,2019.0,1.70735
Brazil,2020.0,1.6527
Brazil,2021.0,1.6433999999999995
Chile,2000.0,1.9877500000000001
Chile,2001.0,1.9608999999999999
Chile,2002.0,1.9345499999999998
Chile,2003.0,1.8724499999999993
Chile,2004.0,1.8256499999999996
Chile,2005.0,1.8032499999999996
Chile,2006.0,1.8024499999999999
Chile,2007.0,1.8264
Chile,2008.0,1.8510499999999999
Chile,2009.0,1.8577999999999995
Chile,2010.0,1.84725
Chile,2011.0,1.8260999999999994
Chile,2012.0,1.8015500000000002
Chile,2013.0,1.7898
Chile,2014.0,1.7786499999999994
Chile,2015.0,1.7418499999999995
Chile,2016.0,1.68015
Chile,2017.0,1.60235
Chile,2018.0,1.5688499999999999
Chile,2019.0,1.5511
Chile,2020.0,1.5439499999999995
Chile,2021.0,1.5444499999999994
Colombia,2010.0,1.9947499999999996
Colombia,2011.0,1.9614500000000004
Colombia,2012.0,1.9335499999999999
Colombia,2013.0,1.90905
Colombia,2014.0,1.8872
Colombia,2015.0,1.86695
Colombia,2016.0,1.84785
Colombia,2017.0,1.8222999999999994
Colombia,2018.0,1.7920999999999996
Colombia,2019.0,1.7708999999999995
Colombia,2020.0,1.7433999999999998
Colombia,2021.0,1.7231999999999994
Falkland_Islands_(Malvinas),1983.0,1.9439000000000002
Falkland_Islands_(Malvinas),1984.0,1.8904999999999998
Falkland_Islands_(Malvinas),1985.0,1.86635
Falkland_Islands_(Malvinas),1986.0,1.7407499999999996
Falkland_Islands_(Malvinas),1987.0,1.6781499999999994
Falkland_Islands_(Malvinas),1988.0,1.6404499999999995
Falkland_Islands_(Malvinas),1989.0,1.6021499999999995
Falkland_Islands_(Malvinas),1990.0,1.6511999999999998
Falkland_Islands_(Malvinas),1991.0,1.6047999999999996
Falkland_Islands_(Malvinas),1992.0,1.5852
Falkland_Islands_(Malvinas),1993.0,1.57275
Falkland_Islands_(Malvinas),1994.0,1.4723
Falkland_Islands_(Malvinas),1995.0,1.4554499999999995
Falkland_Islands_(Malvinas),1996.0,1.4313499999999997
Falkland_Islands_(Malvinas),1997.0,1.4203
Falkland_Islands_(Malvinas),1998.0,1.4244499999999998
Falkland_Islands_(Malvinas),1999.0,1.4977000000000005
Falkland_Islands_(Malvinas),2000.0,1.42
Falkland_Islands_(Malvinas),2001.0,1.4155000000000002
Falkland_Islands_(Malvinas),2002.0,1.421
Falkland_Islands_(Malvinas),2003.0,1.50325
Falkland_Islands_(Malvinas),2004.0,1.52055
Falkland_Islands_(Malvinas),2005.0,1.451
Falkland_Islands_(Malvinas),2006.0,1.45785
Falkland_Islands_(Malvinas),2007.0,1.4710999999999999
Falkland_Islands_(Malvinas),2008.0,1.487
Falkland_Islands_(Malvinas),2009.0,1.57755
Falkland_Islands_(Malvinas),2010.0,1.5053999999999994
Falkland_Islands_(Malvinas),2011.0,1.51915
Falkland_Islands_(Malvinas),2012.0,1.5403999999999995
Falkland_Islands_(Malvinas),2013.0,1.5504499999999999
Falkland_Islands_(Malvinas),2014.0,1.5575
Falkland_Islands_(Malvinas),2015.0,1.5639499999999995
Falkland_Islands_(Malvinas),2016.0,1.5800999999999996
Falkland_Islands_(Malvinas),2017.0,1.5854499999999998
Falkland_Islands_(Malvinas),2018.0,1.5874499999999994
Falkland_Islands_(Malvinas),2019.0,1.5847999999999995
Falkland_Islands_(Malvinas),2020.0,1.59355
Falkland_Islands_(Malvinas),2021.0,1.5915499999999996
Uruguay,2016.0,1.9476500000000005
Uruguay,2017.0,1.7982500000000001
Uruguay,2018.0,1.6596
Uruguay,2019.0,1.5474999999999999
Uruguay,2020.0,1.4778
Uruguay,2021.0,1.4939
NORTHERN_AMERICA,1973.0,1.887
NORTHERN_AMERICA,1974.0,1.8398999999999999
NORTHERN_AMERICA,1975.0,1.7804999999999995
NORTHERN_AMERICA,1976.0,1.74865
NORTHERN_AMERICA,1977.0,1.7904
NORTHERN_AMERICA,1978.0,1.7733999999999994
NORTHERN_AMERICA,1979.0,1.8109499999999996
NORTHERN_AMERICA,1980.0,1.8281999999999996
NORTHERN_AMERICA,1981.0,1.80525
NORTHERN_AMERICA,1982.0,1.8235999999999994
NORTHERN_AMERICA,1983.0,1.8034999999999997
NORTHERN_AMERICA,1984.0,1.8062499999999995
NORTHERN_AMERICA,1985.0,1.82545
NORTHERN_AMERICA,1986.0,1.8225
NORTHERN_AMERICA,1987.0,1.8574
NORTHERN_AMERICA,1988.0,1.9209999999999998
NORTHERN_AMERICA,1989.0,1.9971
NORTHERN_AMERICA,1993.0,1.9852500000000002
NORTHERN_AMERICA,1994.0,1.9664499999999998
NORTHERN_AMERICA,1995.0,1.9416
NORTHERN_AMERICA,1996.0,1.936
NORTHERN_AMERICA,1997.0,1.9267999999999998
NORTHERN_AMERICA,1998.0,1.94775
NORTHERN_AMERICA,1999.0,1.9596
NORTHERN_AMERICA,2000.0,1.9935499999999995
NORTHERN_AMERICA,2001.0,1.9764499999999998
NORTHERN_AMERICA,2002.0,1.9657499999999994
NORTHERN_AMERICA,2003.0,1.98625
NORTHERN_AMERICA,2004.0,1.99235
NORTHERN_AMERICA,2009.0,1.9671499999999995
NORTHERN_AMERICA,2010.0,1.9055
NORTHERN_AMERICA,2011.0,1.8708499999999995
NORTHERN_AMERICA,2012.0,1.8556999999999997
NORTHERN_AMERICA,2013.0,1.83255
NORTHERN_AMERICA,2014.0,1.8355999999999995
NORTHERN_AMERICA,2015.0,1.81785
NORTHERN_AMERICA,2016.0,1.7901500000000001
NORTHERN_AMERICA,2017.0,1.7421999999999995
NORTHERN_AMERICA,2018.0,1.6997
NORTHERN_AMERICA,2019.0,1.6688999999999996
NORTHERN_AMERICA,2020.0,1.62855
NORTHERN_AMERICA,2021.0,1.6464999999999999
Bermuda,1974.0,1.99275
Bermuda,1975.0,1.8491499999999998
Bermuda,1976.0,1.8418
Bermuda,1977.0,1.6577
Bermuda,1978.0,1.5467
Bermuda,1979.0,1.6354999999999995
Bermuda,1980.0,1.6227999999999996
Bermuda,1981.0,1.5506999999999995
Bermuda,1982.0,1.5864999999999996
Bermuda,1983.0,1.76425
Bermuda,1984.0,1.63045
Bermuda,1985.0,1.7389999999999999
Bermuda,1986.0,1.70905
Bermuda,1987.0,1.7258499999999999
Bermuda,1988.0,1.7844499999999999
Bermuda,1989.0,1.7476
Bermuda,1990.0,1.701
Bermuda,1991.0,1.74235
Bermuda,1992.0,1.7182
Bermuda,1993.0,1.7005999999999997
Bermuda,1994.0,1.69375
Bermuda,1995.0,1.6863999999999995
Bermuda,1996.0,1.70015
Bermuda,1997.0,1.6902
Bermuda,1998.0,1.7967999999999995
Bermuda,1999.0,1.8073499999999996
Bermuda,2000.0,1.77
Bermuda,2001.0,1.8870499999999995
Bermuda,2002.0,1.8179999999999998
Bermuda,2003.0,1.80965
Bermuda,2004.0,1.7786499999999994
Bermuda,2005.0,1.7079999999999995
Bermuda,2006.0,1.7297000000000005
Bermuda,2007.0,1.9064999999999999
Bermuda,2008.0,1.8057999999999998
Bermuda,2009.0,1.8077999999999999
Bermuda,2010.0,1.7430999999999994
Bermuda,2011.0,1.5764500000000001
Bermuda,2012.0,1.5753999999999997
Bermuda,2013.0,1.5927999999999995
Bermuda,2014.0,1.4204999999999997
Bermuda,2015.0,1.44235
Bermuda,2016.0,1.4462499999999996
Bermuda,2017.0,1.40735
Bermuda,2018.0,1.3109000000000002
Bermuda,2019.0,1.3337499999999993
Bermuda,2020.0,1.3737
Bermuda,2021.0,1.3600499999999998
Canada,1973.0,1.93495
Canada,1974.0,1.8786999999999996
Canada,1975.0,1.85395
Canada,1976.0,1.8257499999999998
Canada,1977.0,1.8096000000000003
Canada,1978.0,1.7663000000000004
Canada,1979.0,1.7685
Canada,1980.0,1.7474500000000002
Canada,1981.0,1.7102
Canada,1982.0,1.70185
Canada,1983.0,1.6927999999999996
Canada,1984.0,1.6948999999999994
Canada,1985.0,1.678
Canada,1986.0,1.6747499999999995
Canada,1987.0,1.6652500000000001
Canada,1988.0,1.7019500000000005
Canada,1989.0,1.77235
Canada,1990.0,1.81975
Canada,1991.0,1.7388000000000001
Canada,1992.0,1.7274500000000002
Canada,1993.0,1.7015500000000001
Canada,1994.0,1.7003
Canada,1995.0,1.67985
Canada,1996.0,1.63665
Canada,1997.0,1.5722999999999996
Canada,1998.0,1.55475
Canada,1999.0,1.5390000000000001
Canada,2000.0,1.4911499999999993
Canada,2001.0,1.5068999999999997
Canada,2002.0,1.49875
Canada,2003.0,1.5187999999999997
Canada,2004.0,1.52285
Canada,2005.0,1.5390499999999998
Canada,2006.0,1.58445
Canada,2007.0,1.6501
Canada,2008.0,1.67325
Canada,2009.0,1.6638499999999996
Canada,2010.0,1.6298499999999998
Canada,2011.0,1.6171
Canada,2012.0,1.61975
Canada,2013.0,1.5966999999999996
Canada,2014.0,1.5949499999999999
Canada,2015.0,1.5575999999999994
Canada,2016.0,1.543
Canada,2017.0,1.545
Canada,2018.0,1.5037499999999995
Canada,2019.0,1.4562999999999995
Canada,2020.0,1.4627999999999994
Canada,2021.0,1.4679999999999995
Greenland,2021.0,1.9830499999999995
Saint_Pierre_and_Miquelon,1976.0,1.9012499999999997
Saint_Pierre_and_Miquelon,1977.0,1.83435
Saint_Pierre_and_Miquelon,1978.0,1.9018
Saint_Pierre_and_Miquelon,1979.0,1.97585
Saint_Pierre_and_Miquelon,2001.0,1.9930999999999999
Saint_Pierre_and_Miquelon,2002.0,1.9403000000000001
Saint_Pierre_and_Miquelon,2003.0,1.9000999999999997
Saint_Pierre_and_Miquelon,2004.0,1.8660999999999999
Saint_Pierre_and_Miquelon,2005.0,1.8393499999999998
Saint_Pierre_and_Miquelon,2006.0,1.8228499999999994
Saint_Pierre_and_Miquelon,2007.0,1.8111499999999994
Saint_Pierre_and_Miquelon,2008.0,1.80095
Saint_Pierre_and_Miquelon,2009.0,1.7648499999999996
Saint_Pierre_and_Miquelon,2010.0,1.72275
Saint_Pierre_and_Miquelon,2011.0,1.6572999999999998
Saint_Pierre_and_Miquelon,2012.0,1.5893
Saint_Pierre_and_Miquelon,2013.0,1.5881
Saint_Pierre_and_Miquelon,2014.0,1.5634000000000001
Saint_Pierre_and_Miquelon,2015.0,1.5599999999999994
Saint_Pierre_and_Miquelon,2016.0,1.5608
Saint_Pierre_and_Miquelon,2017.0,1.5628
Saint_Pierre_and_Miquelon,2018.0,1.5627
Saint_Pierre_and_Miquelon,2019.0,1.5565000000000002
Saint_Pierre_and_Miquelon,2020.0,1.5574
Saint_Pierre_and_Miquelon,2021.0,1.5668499999999999
United_States_of_America,1973.0,1.8813499999999999
United_States_of_America,1974.0,1.8352499999999994
United_States_of_America,1975.0,1.7715499999999995
United_States_of_America,1976.0,1.73925
United_States_of_America,1977.0,1.7879999999999998
United_States_of_America,1978.0,1.7740999999999996
United_States_of_America,1979.0,1.8157999999999999
United_States_of_America,1980.0,1.83755
United_States_of_America,1981.0,1.8164999999999996
United_States_of_America,1982.0,1.8377
United_States_of_America,1983.0,1.8161499999999995
United_States_of_America,1984.0,1.8186999999999995
United_States_of_America,1985.0,1.84185
United_States_of_America,1986.0,1.8386
United_States_of_America,1987.0,1.8784
United_States_of_America,1988.0,1.94445
United_States_of_America,1994.0,1.9948999999999995
United_States_of_America,1995.0,1.96955
United_States_of_America,1996.0,1.96825
United_States_of_America,1997.0,1.9652
United_States_of_America,1998.0,1.9897999999999998
United_States_of_America,2009.0,1.9986999999999995
United_States_of_America,2010.0,1.9342499999999996
United_States_of_America,2011.0,1.89725
United_States_of_America,2012.0,1.87995
United_States_of_America,2013.0,1.8566499999999995
United_States_of_America,2014.0,1.86005
United_States_of_America,2015.0,1.8442999999999996
United_States_of_America,2016.0,1.8152
United_States_of_America,2017.0,1.7620999999999996
United_States_of_America,2018.0,1.71975
United_States_of_America,2019.0,1.6911
United_States_of_America,2020.0,1.6457
United_States_of_America,2021.0,1.665
Australia_New_Zealand,1978.0,1.9876
Australia_New_Zealand,1979.0,1.9545499999999998
Australia_New_Zealand,1980.0,1.92635
Australia_New_Zealand,1981.0,1.9547999999999999
Australia_New_Zealand,1982.0,1.946
Australia_New_Zealand,1983.0,1.9333500000000001
Australia_New_Zealand,1984.0,1.8713999999999995
Australia_New_Zealand,1985.0,1.92355
Australia_New_Zealand,1986.0,1.8909499999999997
Australia_New_Zealand,1987.0,1.8851499999999999
Australia_New_Zealand,1988.0,1.8877499999999994
Australia_New_Zealand,1989.0,1.8968999999999994
Australia_New_Zealand,1990.0,1.95415
Australia_New_Zealand,1991.0,1.906
Australia_New_Zealand,1992.0,1.92645
Australia_New_Zealand,1993.0,1.9020000000000001
Australia_New_Zealand,1994.0,1.8787500000000004
Australia_New_Zealand,1995.0,1.8598999999999999
Australia_New_Zealand,1996.0,1.83515
Australia_New_Zealand,1997.0,1.8153999999999995
Australia_New_Zealand,1998.0,1.7949999999999995
Australia_New_Zealand,1999.0,1.8044499999999999
Australia_New_Zealand,2000.0,1.8082499999999997
